model,feature,importance,permutation_importance_mean,permutation_importance_std,threshold_tuned_on_val,test_auroc,test_f1,bits_test_auroc,bits_test_f1,weda_test_auroc,weda_test_f1
gradient_boosting,tilt_delta_max,0.001367734910715467,0.0011433502319060263,0.0005451523288373191,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,gyro_mag_mean,0.0024376981045981815,0.001046273325423397,0.0004406579272099352,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,jerk_mean,0.0006417360092494394,0.0010074425628304295,0.0010727506559393828,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,acc_mag_mean,0.001241061823999837,0.0009793981231798975,0.00158544124540036,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,jerk_p95,0.0012384052789676545,0.0007593571351526829,0.00023230444398181859,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,acc_mag_p95,0.006841622034051167,0.0007248409017366564,0.0007355101790189017,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,gy_max,0.0024619232698867796,0.000634235789019566,0.0003346472989695066,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,pitch_final_initial,0.0007630446117253682,0.0006212922014885769,0.0008080273464815048,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,az_min,0.00017328635794018482,0.0005069571782979953,0.00027069158002812643,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,gx_mean,0.009310474467388797,0.0003106461007443162,0.0017207129946996806,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
